Ensembl	Name	Biotype	GeneLength	SumExonLength
ENSMUSG00000087254	2310005A03Rik	lincRNA	2293	1398
ENSMUSG00000087253	Gm12043	processed_transcript	3762	2788
ENSMUSG00000087252	Gm14379	processed_transcript	2118	1878
ENSMUSG00000087250	Usp46os1	antisense	15466	508
ENSMUSG00000087249	Gm16062	antisense	8412	771
ENSMUSG00000087248	Gm16120	antisense	3367	868
ENSMUSG00000087247	Alkal1	protein_coding	35514	971
ENSMUSG00000063297	Luzp2	protein_coding	433388	5617
ENSMUSG00000063296	Tmem117	protein_coding	466867	4890
ENSMUSG00000087246	Gm13346	lincRNA	9447	3634
ENSMUSG00000087245	Gm12126	antisense	3191	619
ENSMUSG00000087244	Gm7284	unprocessed_pseudogene	1909	944
ENSMUSG00000087242	C78197	antisense	3961	3417
ENSMUSG00000087241	Gm11844	antisense	9406	459
ENSMUSG00000087240	Gm15976	antisense	4198	429
ENSMUSG00000077872	Mir878	miRNA	78	78
ENSMUSG00000112601	Gm47590	TEC	2976	2976
ENSMUSG00000112600	Gm49918	protein_coding	21971	1290
ENSMUSG00000063225	Olfr917	protein_coding	930	930
ENSMUSG00000063229	Ldha	protein_coding	14153	3310
ENSMUSG00000038260	Trpm4	protein_coding	31149	10826
ENSMUSG00000112609	Gm47480	lincRNA	11343	811
ENSMUSG00000112608	Gm46233	processed_pseudogene	449	449
ENSMUSG00000112607	Gm33979	lincRNA	23917	691
ENSMUSG00000112606	Gm46364	processed_pseudogene	319	319
ENSMUSG00000038264	Sema7a	protein_coding	22754	3298
ENSMUSG00000112605	Gm7476	processed_pseudogene	661	661
ENSMUSG00000112604	Gm48518	TEC	2295	2295
ENSMUSG00000112603	Gm18510	processed_pseudogene	1096	1096
ENSMUSG00000112602	Gm18557	processed_pseudogene	1777	433
ENSMUSG00000063221	Olfr930	protein_coding	1588	1384
ENSMUSG00000014294	Ndufa2	protein_coding	2226	572
ENSMUSG00000038268	Ovca2	protein_coding	2894	2670
ENSMUSG00000038267	Slc22a23	protein_coding	166025	6386
ENSMUSG00000077879	Gm23912	miRNA	87	87
ENSMUSG00000063235	Ptpmt1	protein_coding	9543	3684
ENSMUSG00000112612	Gm7775	processed_pseudogene	853	853
ENSMUSG00000112611	Glipr1l3	protein_coding	18574	892
ENSMUSG00000063234	Gpr84	protein_coding	2378	1725
ENSMUSG00000112610	Gm30165	lincRNA	52015	1961
ENSMUSG00000063236	1110038F14Rik	protein_coding	2474	1916
ENSMUSG00000063239	Grm4	protein_coding	99017	5977
ENSMUSG00000112619	1700030E10Rik	lincRNA	9452	721
ENSMUSG00000112618	Gm48835	TEC	1279	1279
ENSMUSG00000038250	Usp38	protein_coding	34196	5736
ENSMUSG00000112617	Gm47937	processed_pseudogene	115	115
ENSMUSG00000038253	Hoxa5	protein_coding	2834	1877
ENSMUSG00000112616	Gm47434	TEC	2519	2519
ENSMUSG00000038252	Ncapd2	protein_coding	23695	6267
ENSMUSG00000063230	Olfr535	protein_coding	12889	5214
ENSMUSG00000112615	Gm18337	processed_pseudogene	5762	5762
ENSMUSG00000112614	Gm9030	processed_pseudogene	2410	2410
ENSMUSG00000038255	Neurod2	protein_coding	4234	3142
ENSMUSG00000112613	Gm48175	processed_pseudogene	180	180
ENSMUSG00000063232	Serpina11	protein_coding	9715	1638
ENSMUSG00000038257	Glra3	protein_coding	189611	9208
ENSMUSG00000038256	Bcl9	protein_coding	94256	8446
ENSMUSG00000038259	Gdf5	protein_coding	4345	2320
ENSMUSG00000077869	Mir344e	miRNA	66	66
ENSMUSG00000077890	Mir875	miRNA	78	78
ENSMUSG00000087219	Gm13376	lincRNA	23561	448
ENSMUSG00000077892	Gm22901	miRNA	84	84
ENSMUSG00000087217	Gm13209	antisense	1287	494
ENSMUSG00000087216	E130111B04Rik	antisense	4817	450
ENSMUSG00000087215	Gm14618	lincRNA	11053	740
ENSMUSG00000077896	Mir879	miRNA	76	76
ENSMUSG00000087214	Gm15555	antisense	33819	713
ENSMUSG00000112623	4933436P19Rik	TEC	1442	1442
ENSMUSG00000063245	Zfp993	protein_coding	47200	1275
ENSMUSG00000112622	Gm47164	TEC	5690	5690
ENSMUSG00000112621	Gm5173	processed_pseudogene	950	950
ENSMUSG00000112620	Gm18972	processed_pseudogene	630	630
ENSMUSG00000112629	Gm47771	lincRNA	95771	253
ENSMUSG00000038240	Pdss2	protein_coding	243397	5963
ENSMUSG00000063240	Olfr133	protein_coding	5989	3130
ENSMUSG00000112628	Gm47880	processed_pseudogene	805	428
ENSMUSG00000038242	Aox4	protein_coding	58201	8416
ENSMUSG00000112627	4933412E12Rik	bidirectional_promoter_lncRNA	13523	2434
ENSMUSG00000038241	Cep250	protein_coding	42443	10373
ENSMUSG00000112626	Gm18027	processed_pseudogene	619	619
ENSMUSG00000038244	Mical2	protein_coding	187251	15218
ENSMUSG00000112625	Gm2628	processed_pseudogene	788	426
ENSMUSG00000112624	Gm19074	processed_pseudogene	1429	1429
ENSMUSG00000087213	2810408I11Rik	processed_transcript	10789	2341
ENSMUSG00000038246	Fam50b	protein_coding	12774	1405
ENSMUSG00000077897	Mir511	miRNA	79	79
ENSMUSG00000038248	Sobp	protein_coding	172031	5529
ENSMUSG00000087211	Lhx1os	lincRNA	10172	698
ENSMUSG00000087210	Gm15391	lincRNA	2213	257
ENSMUSG00000087208	Gm5125	processed_pseudogene	624	624
ENSMUSG00000077881	Mir882	miRNA	77	77
ENSMUSG00000087207	Gm13147	transcribed_unprocessed_pseudogene	29055	1418
ENSMUSG00000087206	Gm16175	antisense	2264	248
ENSMUSG00000087205	4930445N08Rik	antisense	5469	313
ENSMUSG00000087204	1700073E17Rik	transcribed_processed_pseudogene	14584	1265
ENSMUSG00000077884	Gm24557	miRNA	89	89
ENSMUSG00000087203	Gm13986	processed_transcript	253912	5352
ENSMUSG00000112634	Gm47737	TEC	308	308
ENSMUSG00000112633	Gm47627	TEC	469	469
ENSMUSG00000112632	Gm4510	processed_pseudogene	427	427
ENSMUSG00000112631	Gm48555	processed_pseudogene	1092	395
ENSMUSG00000112630	Gm36908	lincRNA	5932	1662
ENSMUSG00000063251	Krtap4-1	protein_coding	1015	1015
ENSMUSG00000112639	A730063M14Rik	lincRNA	4422	1770
ENSMUSG00000112638	Gm48463	processed_pseudogene	178	178
ENSMUSG00000063253	Scoc	protein_coding	28308	4279
ENSMUSG00000063252	Gm4744	unprocessed_pseudogene	5891	743
ENSMUSG00000112637	Gm48225	TEC	5083	5083
ENSMUSG00000112636	Gm47223	lincRNA	59204	537
ENSMUSG00000038233	Gask1a	protein_coding	29222	3871
ENSMUSG00000112635	Gm47397	lincRNA	3759	460
ENSMUSG00000038235	F11r	protein_coding	27069	2663
ENSMUSG00000087202	Gm15813	antisense	8045	2541
ENSMUSG00000087201	Gm15261	antisense	68863	2763
ENSMUSG00000077886	Mir295	miRNA	69	69
ENSMUSG00000087200	Lrp8os3	bidirectional_promoter_lncRNA	8904	1770
ENSMUSG00000038236	Hoxa7	protein_coding	7364	2876
ENSMUSG00000038239	Hrc	protein_coding	3685	2566
ENSMUSG00000053861	Gm9925	protein_coding	483	483
ENSMUSG00000077830	Gm26050	miRNA	63	63
ENSMUSG00000112645	Gm48787	processed_pseudogene	379	379
ENSMUSG00000112644	Gm47220	processed_pseudogene	406	406
ENSMUSG00000112643	Gm19688	processed_pseudogene	424	424
ENSMUSG00000112642	Gm17849	processed_pseudogene	853	853
ENSMUSG00000112641	Gm40709	bidirectional_promoter_lncRNA	3236	1497
ENSMUSG00000112640	Gm32687	protein_coding	17148	2379
ENSMUSG00000112649	Gm47647	transcribed_processed_pseudogene	1266	1266
ENSMUSG00000112648	Gm47793	processed_pseudogene	386	386
ENSMUSG00000112647	Gm5427	lincRNA	45912	2591
ENSMUSG00000112646	Gm5654	processed_pseudogene	475	475
ENSMUSG00000077832	Gm26051	miRNA	93	93
ENSMUSG00000077834	Mir669d	miRNA	121	121
ENSMUSG00000053863	Mepe	protein_coding	13283	1682
ENSMUSG00000053862	Slc51b	protein_coding	10242	709
ENSMUSG00000077836	Gm26052	miRNA	84	84
ENSMUSG00000053868	Gm5142	protein_coding	20247	626
ENSMUSG00000053870	Fpgt	protein_coding	8486	6282
ENSMUSG00000112656	Gm47929	unprocessed_pseudogene	496	496
ENSMUSG00000112655	Gm48511	TEC	1531	1531
ENSMUSG00000112654	4930455C13Rik	antisense	22970	1018
ENSMUSG00000112653	Gm36176	protein_coding	501	501
ENSMUSG00000112652	4921516A02Rik	antisense	10577	4560
ENSMUSG00000112651	Gm18623	processed_pseudogene	1675	953
ENSMUSG00000112650	Gm5184	processed_pseudogene	1702	1702
ENSMUSG00000077829	Gm23237	miRNA	92	92
ENSMUSG00000038292	Ccdc155	protein_coding	21269	2365
ENSMUSG00000038295	Atg9b	protein_coding	7963	3946
ENSMUSG00000038296	Galnt18	protein_coding	308317	2575
ENSMUSG00000112659	Gm40646	lincRNA	106440	1164
ENSMUSG00000112658	Gm47395	processed_pseudogene	793	793
ENSMUSG00000038299	Wdr36	protein_coding	30370	8663
ENSMUSG00000038298	Pdzk1	protein_coding	41643	3556
ENSMUSG00000112657	BC106175	transcribed_processed_pseudogene	3284	2064
ENSMUSG00000077821	Gm27450	miRNA	90	90
ENSMUSG00000053873	Aym1	protein_coding	528	528
ENSMUSG00000053877	Srcap	protein_coding	49237	15783
ENSMUSG00000077851	Mir876	miRNA	81	81
ENSMUSG00000112667	Gm48270	processed_pseudogene	3848	3848
ENSMUSG00000112666	Gm48485	lincRNA	13614	4227
ENSMUSG00000112665	Ryk-ps1	processed_pseudogene	235	235
ENSMUSG00000112664	Gm48076	TEC	1415	1415
ENSMUSG00000063206	Defa34	protein_coding	936	375
ENSMUSG00000112663	C630031E19Rik	antisense	10818	3059
ENSMUSG00000112662	Gm47922	lincRNA	16665	963
ENSMUSG00000038291	Snx25	protein_coding	118899	4440
ENSMUSG00000112661	Gm6869	unprocessed_pseudogene	734	734
ENSMUSG00000112660	Gm48761	TEC	1972	1972
ENSMUSG00000038290	Smg6	protein_coding	238626	8453
ENSMUSG00000038286	Bphl	protein_coding	36478	2945
ENSMUSG00000112669	Gm48689	antisense	5188	450
ENSMUSG00000063200	Nol7	protein_coding	8708	2753
ENSMUSG00000112668	Gm48376	processed_pseudogene	2483	294
ENSMUSG00000053886	Sh2d4a	protein_coding	71133	2723
ENSMUSG00000077858	Gm25063	miRNA	94	94
ENSMUSG00000077857	Gm25061	snRNA	107	107
ENSMUSG00000053889	Kirrel3os	antisense	11277	3799
ENSMUSG00000112670	Gm18042	processed_pseudogene	790	790
ENSMUSG00000112678	Gm47492	processed_pseudogene	303	303
ENSMUSG00000112677	Gm48868	TEC	1353	1353
ENSMUSG00000112676	Gm20108	processed_pseudogene	153	153
ENSMUSG00000112675	Gm48892	processed_pseudogene	478	478
ENSMUSG00000112674	Gm47459	lincRNA	3071	1253
ENSMUSG00000112673	Gm7413	processed_pseudogene	462	462
ENSMUSG00000063216	Olfr1351	protein_coding	7174	2489
ENSMUSG00000038280	Ostm1	protein_coding	118638	7211
ENSMUSG00000112672	Gm48118	processed_pseudogene	195	195
ENSMUSG00000112671	Gm18242	processed_pseudogene	542	542
ENSMUSG00000038271	Iffo1	protein_coding	16542	5691
ENSMUSG00000038274	Fau	protein_coding	1681	961
ENSMUSG00000038276	Asic3	protein_coding	4444	2423
ENSMUSG00000112679	Gm40603	lincRNA	27836	1684
ENSMUSG00000038279	Nop2	protein_coding	12845	2772
ENSMUSG00000053898	Ech1	protein_coding	7031	2284
ENSMUSG00000053897	Slc39a8	protein_coding	63294	7664
ENSMUSG00000053896	4933409G03Rik	protein_coding	34051	1438
ENSMUSG00000077844	Gm22231	miRNA	73	73
ENSMUSG00000077847	Mir105	miRNA	80	80
ENSMUSG00000077846	Gm22232	miRNA	94	94
ENSMUSG00000004771	Rab11a	protein_coding	22460	2992
ENSMUSG00000028744	Pqlc2	protein_coding	16680	3516
ENSMUSG00000028743	Akr7a5	protein_coding	7683	1793
ENSMUSG00000028741	Mrto4	protein_coding	5142	2611
ENSMUSG00000028747	Htr6	protein_coding	14463	2341
ENSMUSG00000028745	Capzb	protein_coding	98920	3299
ENSMUSG00000053706	B430305J03Rik	protein_coding	3702	3702
ENSMUSG00000028749	Pla2g2f	protein_coding	7094	2465
ENSMUSG00000053702	Nebl	protein_coding	387556	15235
ENSMUSG00000004788	Eif2b2	protein_coding	7148	1885
ENSMUSG00000028730	Cfap57	protein_coding	66227	4020
ENSMUSG00000004789	Dlst	protein_coding	24013	9559
ENSMUSG00000028737	Aldh4a1	protein_coding	26825	4907
ENSMUSG00000028736	Pax7	protein_coding	96467	5860
ENSMUSG00000053719	Klk1b26	protein_coding	4801	1386
ENSMUSG00000028738	Tas1r2	protein_coding	16743	3047
ENSMUSG00000053716	Dusp7	protein_coding	7093	3356
ENSMUSG00000053714	4732471J01Rik	antisense	189599	4332
ENSMUSG00000014104	Sval2	protein_coding	11425	1208
ENSMUSG00000028729	Ebna1bp2	protein_coding	6978	3553
ENSMUSG00000053729	Spinkl	protein_coding	8719	596
ENSMUSG00000053720	Vmn2r43	protein_coding	16252	2849
ENSMUSG00000028710	Atpaf1	protein_coding	37844	4050
ENSMUSG00000004768	Rab23	protein_coding	22678	8285
ENSMUSG00000028715	Cyp4a14	protein_coding	9943	2601
ENSMUSG00000028713	Cyp4b1	protein_coding	22999	2256
ENSMUSG00000028712	Cyp4a31	protein_coding	15367	2509
ENSMUSG00000028719	Cmpk1	protein_coding	27906	3420
ENSMUSG00000028718	Stil	protein_coding	43038	5795
ENSMUSG00000028717	Tal1	protein_coding	15330	4379
ENSMUSG00000028716	Pdzk1ip1	protein_coding	5192	1778
ENSMUSG00000053730	Tmem39b	protein_coding	20484	2286
ENSMUSG00000028780	Sema3c	protein_coding	155988	7140
ENSMUSG00000028784	Spocd1	protein_coding	27867	3223
ENSMUSG00000028782	Adgrb2	protein_coding	37764	6487
ENSMUSG00000028788	Ptp4a2	protein_coding	38785	4377
ENSMUSG00000028786	Tmem54	protein_coding	6079	1222
ENSMUSG00000028785	Hpca	protein_coding	10467	2922
ENSMUSG00000028789	Azin2	protein_coding	32210	4024
ENSMUSG00000038102	Trappc11	protein_coding	43356	6482
ENSMUSG00000028773	Fabp3	protein_coding	6869	823
ENSMUSG00000028772	Zcchc17	protein_coding	44561	4560
ENSMUSG00000028771	Ptpn12	protein_coding	69267	3509
ENSMUSG00000028777	Gnat3	protein_coding	57286	1361
ENSMUSG00000028776	Tinagl1	protein_coding	10669	4358
ENSMUSG00000028779	Pef1	protein_coding	25578	1915
ENSMUSG00000028778	Hcrtr1	protein_coding	9143	2608
ENSMUSG00000004791	Pgf	protein_coding	11156	2903
ENSMUSG00000028760	Eif4g3	protein_coding	215487	11063
ENSMUSG00000028766	Alpl	protein_coding	54652	4033
ENSMUSG00000004798	Ulk2	protein_coding	79425	5977
ENSMUSG00000028763	Hspg2	protein_coding	101862	14739
ENSMUSG00000028751	Pla2g2e	protein_coding	4876	917
ENSMUSG00000028750	Pla2g2c	protein_coding	21341	3612
ENSMUSG00000028755	Cda	protein_coding	29569	1035
ENSMUSG00000028753	Vwa5b1	protein_coding	70525	7805
ENSMUSG00000028759	Hp1bp3	protein_coding	28388	8433
ENSMUSG00000028758	Kif17	protein_coding	51533	4582
ENSMUSG00000028757	Ddost	protein_coding	7899	2120
ENSMUSG00000028756	Pink1	protein_coding	12899	2673
ENSMUSG00000004707	Ly9	protein_coding	18787	3307
ENSMUSG00000004709	Cd244a	protein_coding	50554	4876
ENSMUSG00000028700	Pomgnt1	protein_coding	36010	5463
ENSMUSG00000028703	Lrrc41	protein_coding	21775	3713
ENSMUSG00000028702	Rad54l	protein_coding	29427	7706
ENSMUSG00000028701	Lurap1	protein_coding	18933	5886
ENSMUSG00000004730	Adgre1	protein_coding	124837	3238
ENSMUSG00000028708	Mknk1	protein_coding	40053	4502
ENSMUSG00000028707	Dmbx1	protein_coding	24808	5856
ENSMUSG00000087072	Recql5os1	antisense	1117	396
ENSMUSG00000028706	Nsun4	protein_coding	21035	5993
ENSMUSG00000087071	Trp73os	antisense	4875	2192
ENSMUSG00000087070	Gm12505	lincRNA	8400	757
ENSMUSG00000028709	Mob3c	protein_coding	8094	2975
ENSMUSG00000087079	Gm13389	antisense	2655	639
ENSMUSG00000087077	Gm12480	lincRNA	4175	774
ENSMUSG00000087076	Gm13229	processed_pseudogene	340	340
ENSMUSG00000087075	Lbhd2	protein_coding	5282	670
ENSMUSG00000087074	Gm14249	lincRNA	24227	1017
ENSMUSG00000087061	A130030D18Rik	lincRNA	16831	654
ENSMUSG00000087060	Eldr	processed_transcript	16129	2426
ENSMUSG00000004748	Mtfp1	protein_coding	3966	1738
ENSMUSG00000087069	Gm13793	lincRNA	1725	438
ENSMUSG00000087067	Gm11532	processed_transcript	5741	5272
ENSMUSG00000087066	Gm15518	antisense	40295	2108
ENSMUSG00000087064	Sap30bpos	antisense	5656	2352
ENSMUSG00000087063	Gm15857	antisense	16687	789
ENSMUSG00000087095	Emx2os	antisense	33532	5023
ENSMUSG00000087094	Gm13093	lincRNA	5385	2485
ENSMUSG00000087093	Gm15486	antisense	13791	604
ENSMUSG00000087090	Nctc1	processed_transcript	13988	3438
ENSMUSG00000087099	Gm11782	lincRNA	5986	2804
ENSMUSG00000087098	Gm11884	lincRNA	131720	641
ENSMUSG00000087097	4930586N03Rik	antisense	72275	881
ENSMUSG00000087084	Gm13016	lincRNA	4945	1720
ENSMUSG00000087083	Gm15083	antisense	47477	1413
ENSMUSG00000087082	Gm15423	antisense	4713	1430
ENSMUSG00000087080	Gm12199	antisense	1246	517
ENSMUSG00000087089	Gm12160	lincRNA	52714	342
ENSMUSG00000087088	Gm16638	antisense	34833	9296
ENSMUSG00000087086	Gm13269	antisense	26653	787
ENSMUSG00000087085	Gm12068	lincRNA	296401	376
ENSMUSG00000112560	Gm19186	processed_pseudogene	736	333
ENSMUSG00000087159	Gm15246	processed_transcript	47569	619
ENSMUSG00000112568	Gm47363	processed_pseudogene	549	549
ENSMUSG00000112567	Gm32899	processed_pseudogene	207	207
ENSMUSG00000112566	Gm32025	processed_pseudogene	307	307
ENSMUSG00000112565	Gm48473	processed_pseudogene	277	277
ENSMUSG00000112564	Gm47419	antisense	17355	625
ENSMUSG00000112563	Gm47608	TEC	2147	2147
ENSMUSG00000112562	Gm48451	processed_pseudogene	1204	1204
ENSMUSG00000112561	Gm9035	processed_pseudogene	1697	1697
ENSMUSG00000087150	BC064078	transcribed_unprocessed_pseudogene	15089	2547
ENSMUSG00000112569	Gm33111	lincRNA	7565	3388
ENSMUSG00000063188	Olfr107	protein_coding	8252	4197
ENSMUSG00000087158	Gm14093	sense_intronic	41734	364
ENSMUSG00000087157	Sox5os2	antisense	20192	627
ENSMUSG00000087155	Gm15008	antisense	1152	460
ENSMUSG00000087153	Gm6483	unprocessed_pseudogene	15288	862
ENSMUSG00000087152	Cldn34-ps	processed_pseudogene	600	600
ENSMUSG00000087151	Gm14022	processed_transcript	4741	691
ENSMUSG00000112571	Gm48207	TEC	1510	1510
ENSMUSG00000112570	Gm47225	processed_pseudogene	269	269
ENSMUSG00000087149	Itih5l-ps	transcribed_unprocessed_pseudogene	30082	4077
ENSMUSG00000087148	1700030C14Rik	antisense	1448	756
ENSMUSG00000112579	Gm48450	processed_pseudogene	1204	1204
ENSMUSG00000112578	Gm33308	lincRNA	2366	726
ENSMUSG00000112577	Gm47170	processed_pseudogene	636	636
ENSMUSG00000112576	Gm47621	TEC	2538	2538
ENSMUSG00000112575	Gm31849	processed_pseudogene	375	375
ENSMUSG00000112574	Gm5750	processed_pseudogene	801	801
ENSMUSG00000112573	Gm48324	lincRNA	26528	1263
ENSMUSG00000112572	Gm7530	processed_pseudogene	605	605
ENSMUSG00000063193	Cd300lb	protein_coding	11606	2917
ENSMUSG00000087147	Gm14228	lincRNA	1108	798
ENSMUSG00000087145	Gm12665	lincRNA	22076	687
ENSMUSG00000087144	Gm5958	processed_pseudogene	297	297
ENSMUSG00000087143	A830082K12Rik	antisense	81375	8255
ENSMUSG00000087142	Gm12454	antisense	4320	1082
ENSMUSG00000087141	Plcxd2	protein_coding	50956	7140
ENSMUSG00000087140	Gm11376	lincRNA	4002	231
ENSMUSG00000112582	Rpl19-ps2	processed_pseudogene	590	590
ENSMUSG00000112581	1700022H01Rik	bidirectional_promoter_lncRNA	5467	387
ENSMUSG00000112580	Gm47673	TEC	632	632
ENSMUSG00000112589	Gm48280	processed_pseudogene	369	369
ENSMUSG00000112588	Gm6859	processed_pseudogene	1204	989
ENSMUSG00000112587	Gm47769	lincRNA	8495	332
ENSMUSG00000112586	Gm6729	lincRNA	10039	2209
ENSMUSG00000112585	Gm47527	unprocessed_pseudogene	1390	296
ENSMUSG00000112584	Gm2398	processed_pseudogene	883	883
ENSMUSG00000112583	Gm4930	processed_pseudogene	1087	1087
ENSMUSG00000087172	Gm12153	lincRNA	175899	2509
ENSMUSG00000087171	Gm12962	lincRNA	30798	963
ENSMUSG00000087170	1700001G01Rik	lincRNA	118509	2249
ENSMUSG00000087179	Gm14230	lincRNA	6844	1066
ENSMUSG00000087178	A230056P14Rik	processed_transcript	18338	2354
ENSMUSG00000087177	E130307A14Rik	antisense	110596	7141
ENSMUSG00000087176	D230022J07Rik	processed_transcript	33529	1062
ENSMUSG00000087175	Gm15133	antisense	9820	844
ENSMUSG00000087174	5530601H04Rik	processed_transcript	42413	9005
ENSMUSG00000087173	Gm11337	antisense	9832	335
ENSMUSG00000112593	Gm48882	antisense	6112	1056
ENSMUSG00000112592	Gm19972	TEC	5664	5664
ENSMUSG00000112591	Gm4927	processed_pseudogene	1318	1318
ENSMUSG00000112590	Gm5186	processed_pseudogene	920	920
ENSMUSG00000112599	Gm47719	lincRNA	31549	1228
ENSMUSG00000112598	Gm40552	lincRNA	3005	1258
ENSMUSG00000112597	Gm4777	processed_pseudogene	1327	1025
ENSMUSG00000112596	Gm48804	TEC	3041	3041
ENSMUSG00000112595	Gm47340	processed_pseudogene	431	431
ENSMUSG00000112594	Gm48333	processed_pseudogene	266	266
ENSMUSG00000087160	Gm16336	antisense	867	380
ENSMUSG00000038193	Hand2	protein_coding	3651	2351
ENSMUSG00000038195	Rilp	protein_coding	3075	1583
ENSMUSG00000038199	Iqca1l	protein_coding	13378	3374
ENSMUSG00000087168	Gm15983	antisense	34836	4814
ENSMUSG00000087167	Gm15891	antisense	20330	611
ENSMUSG00000087166	L1td1	protein_coding	11747	3174
ENSMUSG00000087165	2010001A14Rik	processed_transcript	5919	714
ENSMUSG00000087164	Nr5a1os	antisense	7963	926
ENSMUSG00000087163	Gm16230	antisense	5121	521
ENSMUSG00000087162	Gm14244	antisense	8590	2410
ENSMUSG00000077791	Gm25563	snRNA	74	74
ENSMUSG00000077793	Gm25565	snRNA	105	105
ENSMUSG00000087119	Atg4a-ps	protein_coding	2115	2115
ENSMUSG00000077792	Gm25564	snoRNA	132	132
ENSMUSG00000077795	Gm25561	snoRNA	125	125
ENSMUSG00000077794	Gm25560	snRNA	176	176
ENSMUSG00000087117	Gm11523	processed_transcript	10958	1095
ENSMUSG00000077797	Snord19	snoRNA	76	76
ENSMUSG00000087116	Gm12324	lincRNA	11402	3753
ENSMUSG00000087115	Pcsk2os2	antisense	48383	3452
ENSMUSG00000077796	Gm25562	snoRNA	133	133
ENSMUSG00000063146	Clip2	protein_coding	63052	5187
ENSMUSG00000063142	Kcnma1	protein_coding	725061	16976
ENSMUSG00000063145	Bbs5	protein_coding	20401	2445
ENSMUSG00000087114	Gm16099	antisense	1757	710
ENSMUSG00000077799	Gm25148	snoRNA	123	123
ENSMUSG00000087113	Gm11714	processed_transcript	7411	876
ENSMUSG00000087112	Gm7237	unprocessed_pseudogene	11512	1401
ENSMUSG00000087111	Gm11399	antisense	1316	324
ENSMUSG00000087110	Gm11264	lincRNA	32579	2969
ENSMUSG00000077780	Gm24161	snoRNA	130	130
ENSMUSG00000077782	Gm24160	snoRNA	126	126
ENSMUSG00000087109	4930474H06Rik	processed_transcript	4040	1590
ENSMUSG00000087108	Gm16093	antisense	13208	392
ENSMUSG00000077784	Gm23911	snoRNA	134	134
ENSMUSG00000087107	AI662270	processed_transcript	3029	3029
ENSMUSG00000087106	Gm13964	antisense	3356	734
ENSMUSG00000077783	Gm23907	snRNA	189	189
ENSMUSG00000077786	Gm23909	snoRNA	131	131
ENSMUSG00000087104	Tmem132cos	antisense	24777	882
ENSMUSG00000077785	Gm23910	snoRNA	132	132
ENSMUSG00000063157	Csn2	protein_coding	7007	6926
ENSMUSG00000087103	Gm13344	antisense	2880	1557
ENSMUSG00000087102	Gm13661	lincRNA	2321	318
ENSMUSG00000077787	Gm23908	snoRNA	132	132
ENSMUSG00000087100	Gm14641	lincRNA	8055	452
ENSMUSG00000077789	n-R5s26	rRNA	122	122
ENSMUSG00000087139	Gm11683	antisense	5614	918
ENSMUSG00000087138	Gm15545	antisense	7698	1976
ENSMUSG00000087137	4930509K18Rik	lincRNA	4488	1810
ENSMUSG00000063160	Numbl	protein_coding	23712	8673
ENSMUSG00000063163	Speer2	protein_coding	6871	1165
ENSMUSG00000063166	Gm5449	processed_pseudogene	357	357
ENSMUSG00000087136	Gm15864	antisense	2129	369
ENSMUSG00000087135	Gm16096	processed_transcript	3440	834
ENSMUSG00000087133	Gm27192	lincRNA	2029	581
ENSMUSG00000087132	A930001C03Rik	processed_transcript	9971	2649
